Id,SalePrice
1461,123921.45571700363
1462,160062.55672808478
1463,185698.20526920908
1464,184041.0505642603
1465,197733.14988801625
1466,184608.89086507037
1467,173024.55506446506
1468,171494.16193180077
1469,184699.02505175068
1470,126694.57864831647
1471,205808.13768958914
1472,94368.14381283324
1473,98499.75048185076
1474,154237.6032939648
1475,114238.32100483125
1476,359191.5466380834
1477,251822.76339820222
1478,280066.68819945387
1479,269088.9051412771
1480,499816.98896753555
1481,323919.52507435426
1482,202474.73887025082
1483,184161.52178331278
1484,169866.98967519117
1485,177168.7963408312
1486,196256.06145969548
1487,336084.6341457914
1488,230098.26947548575
1489,202507.3427076476
1490,228911.97267599913
1491,194743.62808684568
1492,94975.62640131505
1493,181006.3829387024
1494,302082.6673734885
1495,288407.67035094195
1496,234891.93451695284
1497,183135.29869597824
1498,158346.23331498934
1499,157367.04053155397
1500,159755.9957638384
1501,172305.93012473203
1502,155350.83754869032
1503,275789.04513592005
1504,228635.1756863353
1505,222633.4451933187
1506,185524.03658033864
1507,261332.56899970365
1508,198507.0019672781
1509,154948.23390456667
1510,149232.5511110585
1511,145826.88432910873
1512,171755.81375140752
1513,145954.0406585266
1514,153371.03390033278
1515,191949.88253328126
1516,151319.77685635994
1517,154486.2146660567
1518,133624.4040604297
1519,224907.460865404
1520,138475.026821515
1521,137670.1842885289
1522,170347.42820287644
1523,116513.79061328249
1524,123116.21660083032
1525,124449.99436796994
1526,118190.65832592225
1527,109176.69573078533
1528,128159.97563148316
1529,143881.37806867855
1530,166543.52790033421
1531,115105.33978184956
1532,96734.238395173
1533,142625.75267738386
1534,122119.7348879686
1535,156299.6218842243
1536,115749.10132154716
1537,76102.05296305205
1538,156692.52868158085
1539,195209.89384477757
1540,102390.1245271194
1541,136872.75773834338
1542,139821.39372838466
1543,203714.40824711247
1544,74356.06756762938
1545,97941.36486071095
1546,119084.13535758575
1547,130920.40713521748
1548,130811.1606533216
1549,111416.11231205554
1550,135414.76576754844
1551,118608.47197308786
1552,141585.29589821337
1553,139877.54150591782
1554,116575.12914131302
1555,178795.72523798453
1556,81184.44632647632
1557,105672.37678484982
1558,87642.56123351067
1559,88284.00387540125
1560,134933.29048935667
1561,148938.23506586338
1562,129878.48173438755
1563,122727.21622704703
1564,154705.50391476395
1565,150380.56776142013
1566,223984.3052230429
1567,78839.32507610058
1568,240429.41106662367
1569,143077.88043247384
1570,138931.4868622275
1571,118432.37337574852
1572,144732.9299302005
1573,228956.52057254265
1574,121202.02995437733
1575,221801.49444291345
1576,233380.18303215972
1577,193547.28612999295
1578,144803.19196168066
1579,147603.71366673787
1580,189508.93181519405
1581,142145.7609330555
1582,125709.7372296656
1583,335940.4669461604
1584,231301.82429354254
1585,144649.1050353031
1586,78259.72364804617
1587,100455.87268807908
1588,145222.2945673228
1589,101333.21792152621
1590,137023.83859335622
1591,103183.0262689286
1592,129866.85818386659
1593,117597.4112383264
1594,118389.80438926732
1595,120255.90184929394
1596,254455.54527609513
1597,188268.95205252216
1598,189111.41785575834
1599,162582.29587483258
1600,168536.52229595237
1601,73846.21182132639
1602,119225.84185087979
1603,77586.91108801872
1604,271634.0601536574
1605,246357.31535660327
1606,168869.21752445932
1607,153988.26016647636
1608,222818.15831833892
1609,186390.55805275062
1610,157609.62255054322
1611,147727.1068924683
1612,180158.211916733
1613,172437.39660337177
1614,119783.92784353053
1615,83860.64086118524
1616,77711.92428894679
1617,90685.93187685942
1618,125584.54938626908
1619,140374.84780551674
1620,160158.3770092065
1621,137182.42895283794
1622,145372.66140098913
1623,287897.1932624588
1624,220459.39718005795
1625,120947.27323933343
1626,165088.03112836482
1627,186688.83954874286
1628,269238.2776178289
1629,169645.5824806318
1630,385138.2705944842
1631,200510.0020839555
1632,238483.65804201632
1633,168613.43332501026
1634,184038.15927251105
1635,177149.62434412853
1636,160827.63931459017
1637,209506.4964713107
1638,202126.97973198988
1639,176577.74713470862
1640,250245.56696611884
1641,179997.49233970357
1642,224904.68139656037
