Id,SalePrice
1461,122964.39518309684
1462,161977.59447779832
1463,183122.5715021905
1464,190400.82078452827
1465,190326.74096755768
1466,179086.0412612231
1467,174121.0816647784
1468,168778.88315689325
1469,187908.47353344128
1470,124241.41711112762
1471,199434.32157220365
1472,95875.94041819702
1473,96441.42667709927
1474,151645.39276736832
1475,115695.76950715811
1476,374137.1151747046
1477,254952.740630823
1478,285986.6688619552
1479,296080.1709367359
1480,483144.34746440605
1481,321202.17454446165
1482,206230.2655862648
1483,178366.24442132222
1484,166604.2482913008
1485,179763.69669549062
1486,192526.5103745027
1487,330572.1275112436
1488,224008.5188438436
1489,199757.99847475174
1490,227821.99438371847
1491,192817.90509964823
1492,91015.89078531665
1493,169915.59683454115
1494,305426.9985427077
1495,287898.43476047344
1496,231625.97922849597
1497,180097.1867998483
1498,167912.71842231238
1499,159866.94139423274
1500,158158.89914360075
1501,174780.9033428906
1502,154714.2879195822
1503,282908.33482365496
1504,232749.33790250105
1505,221740.49040981603
1506,179307.63392334583
1507,254916.25441777118
1508,198756.24694553186
1509,159357.73509206172
1510,148285.69227103502
1511,158033.0607242107
1512,173237.05167109647
1513,138572.97638944007
1514,164691.74684633483
1515,183546.7002302369
1516,150751.5858468368
1517,156506.5057396951
1518,131589.22346278158
1519,228909.9500215966
1520,134440.3371766785
1521,138224.5190531183
1522,170309.69097733917
1523,113202.38067624859
1524,122188.25989577247
1525,124772.21237722671
1526,119277.02831238565
1527,108812.45426654317
1528,130091.4397164926
1529,153569.64084574475
1530,178810.67097491137
1531,125097.30552720466
1532,97389.97166002386
1533,143038.3491435898
1534,124956.7366026179
1535,146579.22979166656
1536,110872.05346642285
1537,67903.70873267947
1538,144410.50700165977
1539,195112.5219525508
1540,103389.16927221126
1541,139617.058788749
1542,142062.01893253473
1543,194138.119283209
1544,88216.42244638015
1545,103942.8586566279
1546,133666.27474310523
1547,137611.46888656064
1548,132684.7851046066
1549,113618.63998343908
1550,137297.6799571493
1551,113978.26806815917
1552,129568.39028681663
1553,140414.98469720554
1554,114611.21947341754
1555,168309.92972367525
1556,91525.28735249414
1557,112546.52366403842
1558,97660.37747210659
1559,79037.33200920143
1560,131376.06841199147
1561,135655.95492103888
1562,132747.19018244432
1563,123514.62028315001
1564,163301.93215639837
1565,152153.09511022706
1566,235668.9573557639
1567,82327.18835200404
1568,236367.98134613107
1569,146213.3599855979
1570,135740.31021336178
1571,120975.88960946587
1572,144166.67588537908
1573,225632.9670301098
1574,119045.19211042156
1575,216279.17833917163
1576,233490.22856551193
1577,190478.1125179327
1578,146841.8923797764
1579,148024.05389034725
1580,190962.55271265985
1581,147811.23740930503
1582,128455.25365802922
1583,322418.7390568068
1584,230700.41889094788
1585,144120.2447279988
1586,80552.37548157152
1587,105464.5160973441
1588,144557.47612176687
1589,100692.96939363593
1590,135812.01542072766
1591,96684.16734507636
1592,125752.05129433962
1593,123228.58303562483
1594,126999.0174474582
1595,121441.76923535403
1596,231894.04177048412
1597,182981.91552043287
1598,200142.8067244106
1599,166697.58484959704
1600,166686.47457924718
1601,67894.64019404376
1602,122486.51811622718
1603,74047.37998071745
1604,269846.51734283793
1605,242248.45992301105
1606,166533.859946303
1607,163110.4365351649
1608,212291.59731575655
1609,183742.81473069967
1610,157566.81559404897
1611,142808.25109012806
1612,178866.88956284925
1613,171936.90677063263
1614,118426.71640318107
1615,86512.35644165921
1616,76570.9280683243
1617,91390.14288891507
1618,128777.705673566
1619,138669.56963535637
1620,178577.1203600477
1621,143500.46495707345
1622,141078.42990404248
1623,278249.05534161045
1624,215452.9679333623
1625,120088.92888182386
1626,167453.04350142955
1627,188630.80233272983
1628,267220.29674906173
1629,173886.47584776918
1630,362675.69358931325
1631,212113.378973087
1632,243502.46003639122
1633,171035.44354032783
1634,182698.05810738212
1635,178087.18017407245
1636,157911.19677647852
1637,199674.1669547898
1638,196104.32907611286
1639,183697.9802600144
1640,252041.8189605852
1641,176894.0573345031
1642,234695.03231122668
1643,223077.73284222238
1644,223235.7715833443
1645,203166.77579889484
1646,158518.3934067829
1647,156342.9420935815
1648,134849.85146868712
1649,139456.05583497023
1650,118724.87736249773
1651,122252.09121213874
1652,97887.03248976858
1653,97047.62957185892
1654,152192.10172507403
1655,138628.35974571004
1656,146662.92718640156
1657,152796.40187950563
1658,150889.46046600974
1659,122280.72430651842
1660,150714.43934221278
1661,441176.0030608851
1662,387901.4742218305
1663,387449.1717363937
1664,479839.64558437787
1665,304795.92627974914
1666,324604.20877143735
1667,378283.26744714315
1668,337590.5036807742
1669,299987.7339020508
1670,346952.64238615276
1671,280871.62260480854
1672,476301.2465717384
1673,295373.613420783
1674,246589.4859106999
1675,193847.1387529324
1676,192275.90772349178
1677,216198.3167779918
1678,477499.316069273
1679,399057.39649850945
1680,341414.1190928062
1681,239305.02526001478
1682,311266.284859448
1683,187745.5580024812
1684,176446.81811108446
1685,177581.8253199675
1686,171930.1690984053
1687,169099.7382730119
1688,188653.5039582107
1689,191902.25183138414
1690,191911.52181948436
1691,180495.01828479063
1692,254521.8388750755
1693,166056.15482975708
1694,179976.7019148106
1695,165618.48250160736
1696,278954.3092790957
1697,168316.79520559087
1698,347329.80488095153
1699,320343.9086610239
1700,256810.16512732577
1701,269519.3585637667
1702,251404.10177378135
1703,245652.53342726774
1704,289159.6455416563
1705,229124.4049660218
1706,304442.2306869168
1707,214624.3703423009
1708,212452.5815351276
1709,264935.76771480765
1710,221063.82848368934
1711,249645.5581406637
1712,257547.50817578987
1713,275035.7934761791
1714,221555.6002605733
1715,203236.77250493428
1716,181246.6464224451
1717,172767.16412645
1718,134046.40106854375
1719,202675.9499458903
1720,238347.54230751575
1721,162719.86474002548
1722,121262.48552393174
1723,152558.65951105332
1724,210799.35074499412
1725,236277.8385079653
1726,190262.65898760306
1727,167754.31487726019
1728,174829.59713837926
1729,165885.00736396565
1730,155334.39074758
1731,120685.84122819509
1732,131526.3439318926
1733,119754.10279638773
1734,128800.82243745556
1735,127850.49098506075
1736,114790.47564709013
1737,315895.90553052316
1738,228275.22810508165
1739,265007.34055993846
1740,221043.18253775677
1741,198138.36634705795
1742,170432.42383665452
1743,177740.7757662754
1744,311176.2521247315
1745,213038.4110190017
1746,192112.28567311316
1747,216146.8207872376
1748,223313.17770460673
1749,153389.44336130188
1750,134492.08348765917
1751,237281.85906477514
1752,120180.42343994175
1753,145871.1662562198
1754,192099.29532009872
1755,169952.80839994422
1756,127314.81450607785
1757,122268.352747085
1758,142015.2790684538
1759,157745.42948073123
1760,164098.876149028
1761,144011.68982077955
1762,178710.33829518576
1763,174314.80940985377
1764,118364.49407771336
1765,143064.66363246524
1766,180971.94869205428
1767,221852.59082167066
1768,143618.8661974749
1769,170313.32038961208
1770,146822.45258834978
1771,124319.716065376
1772,134812.94776056168
1773,132505.06144178114
1774,144368.5681558365
1775,138130.08830181934
1776,120961.3771380969
1777,118010.5276461491
1778,140603.3045664399
1779,120026.96441103637
1780,162577.1766487887
1781,129047.57030385878
1782,93908.60853508348
1783,135512.08690932623
1784,99917.84893499281
1785,118478.91435432911
1786,142981.66344279406
1787,158182.24301987299
1788,62926.09009237513
1789,96547.18266559446
1790,87083.24757055723
1791,181322.11436630486
1792,155121.0910352598
1793,132429.78999041958
1794,145796.1597349961
1795,131618.80693964195
1796,119911.83092137203
1797,117269.82965822883
1798,123554.57021853849
1799,115032.82183769708
1800,131869.76533227193
1801,127546.97750823204
1802,133360.7057443883
1803,153927.00550021802
1804,142791.68417242085
1805,135605.0956323928
1806,123517.58469020252
1807,130264.47343839728
1808,119908.42298104872
1809,122313.38996251267
1810,137409.79069615327
1811,101160.42550900504
1812,101026.8804760098
1813,120131.99703846425
1814,95856.09514537748
1815,60819.71002264429
1816,100862.82788338007
1817,117006.35831624197
1818,135116.04554940265
1819,127503.39171352175
1820,60657.803480643015
1821,114947.84247084479
1822,150405.78649005387
1823,47349.80062127024
1824,128259.27175756104
1825,141377.5255666512
1826,107405.00643617648
1827,106394.70654787573
1828,135883.6577058547
1829,114969.16596507252
1830,136247.02699165654
1831,143148.26465050803
1832,93875.35197018008
1833,136458.83103609234
1834,121002.7191228344
1835,131766.90660729216
1836,125615.78644442093
1837,88503.23038424377
1838,124211.11328071411
1839,100887.46388540058
1840,147108.57833614416
1841,133031.99958825254
1842,92601.01476766341
1843,136441.30762039378
1844,130259.61733957761
1845,147290.12696319178
1846,154088.53873312564
1847,166116.45779461315
1848,62984.803430597785
1849,106228.59639641117
1850,119870.06981479187
1851,152320.5581047532
1852,127270.85810220469
1853,133161.5857637679
1854,166207.85903588316
1855,147232.0098199695
1856,222907.6260993952
1857,146845.76703903536
1858,142919.74264077205
1859,116026.45366600827
1860,154751.4010047482
1861,116123.87429755714
1862,286902.5721651073
1863,275631.6783316103
1864,275650.04083300487
1865,327771.0752183553
1866,330741.81921890774
1867,233016.04493781755
1868,303833.97785372124
1869,207121.57916397217
1870,226922.084202574
1871,243970.8200414579
1872,176177.98467804806
1873,239938.00479501789
1874,148758.14874861776
1875,199188.3668571818
1876,192911.5972663162
1877,211892.3211056164
1878,204375.70642889565
1879,127325.04105057463
1880,135999.21276496732
1881,252468.96671553116
1882,248444.7682511785
1883,192054.1166649615
1884,209332.46446902986
1885,231169.86575466645
1886,288061.0403516094
1887,207608.97358648689
1888,273572.1080618405
1889,173121.39754933442
1890,122737.85918559103
1891,129905.51935785443
1892,104776.6931762594
1893,128706.98724927637
1894,124289.06818271753
1895,134812.0680122087
1896,127834.59402224164
1897,122500.20102868073
1898,115514.80161518129
1899,151800.8833802775
1900,138655.43812070627
1901,167740.29350630462
1902,147025.76343428338
1903,216369.7277469676
1904,136689.4922341079
1905,190627.25565680326
1906,145283.36753406914
1907,212633.62000846316
1908,110502.1934880358
1909,136728.76636720749
1910,121469.30329406842
1911,201659.69736952378
1912,308080.7182868186
1913,140148.07563975395
1914,59044.53383003837
1915,329185.7382742151
1916,66937.05192445336
1917,250086.6989102393
1918,140103.21015130775
1919,166212.15200494634
1920,160545.09847445862
1921,396335.7404894059
1922,309992.0845080701
1923,217929.53679942037
1924,230910.90642320403
1925,207514.73654446955
1926,389580.1716834848
1927,133602.3093936121
1928,162344.5898986956
1929,125628.93295758258
1930,130868.51559101314
1931,146812.6872685632
1932,142827.91939290005
1933,175065.19356345743
1934,177901.4298742888
1935,173568.0887483135
1936,182332.75062963928
1937,180834.31228106713
1938,172345.8536715546
1939,239700.34754671677
1940,186564.29591921484
1941,171583.0863251364
1942,179489.336609469
1943,201113.30512397847
1944,340786.6205625833
1945,378873.6287343346
1946,142652.93725758223
1947,226996.00978882454
1948,162379.15799252913
1949,237574.234971756
1950,177162.07760799277
1951,249300.49110620347
1952,204706.23225088403
1953,171983.4748920754
1954,183742.38437114249
1955,130537.08746581571
1956,284167.9502981422
1957,153272.01821446247
1958,301925.2021387479
1959,143146.4291474063
1960,114229.67943286724
1961,119853.11928784796
1962,96448.40851893475
1963,101868.09353615591
1964,108305.78941764608
1965,143597.11567945627
1966,137045.16962583546
1967,298343.4633992234
1968,452752.2397857778
1969,376588.8278013918
1970,431013.04573526967
1971,432542.02344811923
1972,376246.44702768786
1973,270788.7134566394
1974,324544.73131052486
1975,454464.8597470651
1976,274097.3247960584
1977,368310.4353665712
1978,348331.4509520888
1979,325760.13444665197
1980,199544.0460434493
1981,349938.25399173907
1982,216577.36479721364
1983,202946.09465179895
1984,171005.18338678594
1985,221674.02579350575
1986,214396.33959036117
1987,182414.09740606855
1988,183888.57313897132
1989,190965.8385799026
1990,209344.8664160087
