Id,SalePrice
1461,125855.27052416191
1462,149924.30624726877
1463,180457.47676940463
1464,185907.79088067662
1465,191812.0632457549
1466,183006.82959017242
1467,169039.0360167142
1468,177364.00986198953
1469,180884.07081095548
1470,129364.34693533309
1471,202235.918109789
1472,101147.92282493466
1473,105400.85352997537
1474,153682.82792644837
1475,124466.10443023594
1476,341101.1345673969
1477,249422.75918820998
1478,298581.00182319875
1479,296790.9710455513
1480,387706.3494223091
1481,303043.32633812365
1482,206309.5224886075
1483,187099.22110582603
1484,176864.68367334688
1485,181594.4406458538
1486,198992.6437765331
1487,298404.96671852405
1488,240131.8614078938
1489,199598.9756243968
1490,217086.2772183253
1491,197771.99035189016
1492,105022.20412488104
1493,177798.6666599954
1494,286311.42008598376
1495,278532.9726577811
1496,226492.6998582338
1497,183650.9399499424
1498,161172.66898516304
1499,159359.18323739766
1500,162469.02905091443
1501,170622.74194171355
1502,164593.38911293188
1503,259683.877568207
1504,221823.28618337578
1505,217185.3827957145
1506,178094.71987329648
1507,235481.14246154556
1508,189814.75119556568
1509,158911.39574089393
1510,150689.02486075828
1511,150262.96861664235
1512,172761.6386422564
1513,148091.92445645976
1514,151270.28546818098
1515,182118.1506359935
1516,155562.11549807823
1517,149322.8875690642
1518,141805.4552472457
1519,220068.8561502806
1520,138808.952207411
1521,140616.15872288766
1522,162304.96772321063
1523,119551.51760336358
1524,121326.11602008318
1525,127371.16777174291
1526,126695.81353959625
1527,111660.10090476023
1528,125778.97709790597
1529,141199.92946003066
1530,164388.05925343218
1531,135256.69000979725
1532,105476.4173049844
1533,138476.21436146297
1534,120189.21615568768
1535,148609.90518058327
1536,121452.7476477542
1537,100140.43224221787
1538,146974.9452329372
1539,182953.96517391113
1540,124876.10514874259
1541,140708.14494919626
1542,136046.26510933216
1543,170203.15324580268
1544,91838.93392070541
1545,106915.80239382722
1546,121737.99103832823
1547,134562.40982547062
1548,125977.57498633547
1549,113968.00197658116
1550,138668.18349043335
1551,122937.03128844983
1552,143795.21976416523
1553,132736.81948766098
1554,111781.08789740864
1555,167689.72936954905
1556,102802.37727684063
1557,118629.52100387373
1558,105527.63481139802
1559,115104.07390787495
1560,140002.4882627803
1561,143750.1485164272
1562,126675.15767919231
1563,124016.4300205694
1564,161726.02285652555
1565,156689.0551618826
1566,200181.25077270585
1567,98148.58473900698
1568,212063.71444214063
1569,155881.0089832908
1570,137773.2061438113
1571,129424.30209348067
1572,142256.1521108967
1573,224347.09285098265
1574,135113.48198932133
1575,205657.1689742142
1576,221038.2901687141
1577,192362.50341677296
1578,146352.73617000328
1579,143074.56837295272
1580,190186.0442843669
1581,137820.79743527385
1582,126481.7174678255
1583,309929.63900778873
1584,234247.30252775725
1585,146883.24426426063
1586,90962.79655811096
1587,113288.04263633431
1588,143103.31957379731
1589,112952.11986143995
1590,134009.6433735127
1591,103020.35332857003
1592,131437.41278290792
1593,120395.82826286001
1594,125701.71697925049
1595,128174.73759502539
1596,201837.60220523115
1597,168574.8014678264
1598,183390.2489767063
1599,165826.05429578878
1600,178718.89822920563
1601,88003.21818984117
1602,115509.15011486152
1603,103544.83850852566
1604,268882.3055341057
1605,238087.81743577693
1606,162338.83360963024
1607,163238.25745606437
1608,209617.21376697847
1609,190680.20076667258
1610,161850.2599306089
1611,149881.28782745247
1612,187565.64906745084
1613,176090.78930687645
1614,123342.638758002
1615,95094.0798137463
1616,91372.65994704617
1617,100316.25532241531
1618,122851.76158226155
1619,137585.68016487462
1620,168846.86043229332
1621,139960.55389203512
1622,143567.08376500258
1623,253171.39816558754
1624,214356.17859292057
1625,129274.95456862266
1626,168565.73783308922
1627,184839.490543008
1628,260675.63785568395
1629,173676.5704459345
1630,291957.5156934359
1631,195627.02467860281
1632,230415.85764233855
1633,172809.62225749486
1634,187349.28853582946
1635,182136.23683515648
1636,167545.25210504924
1637,183885.87235936514
1638,198372.0002871513
1639,182385.57107320026
1640,229992.84064075773
1641,176161.24419074532
1642,214680.35087846548
1643,217467.0598438725
1644,219206.25815840313
1645,187958.76496187842
1646,157735.069885294
1647,161693.76778795678
1648,141666.9121482207
1649,137755.0001030326
1650,124409.83452967835
1651,123498.70146505533
1652,101044.79048289348
1653,101330.23558800026
1654,155955.58554387954
1655,147771.91616807057
1656,152834.58725510386
1657,155459.6381099266
1658,158178.58759657704
1659,126543.47532181897
1660,152221.43127102382
1661,381981.08885304356
1662,319905.1336136204
1663,356962.5259420488
1664,384930.00700297445
1665,301513.1931552662
1666,314609.59036821243
1667,324445.1271752993
1668,320294.441866806
1669,279612.4256021585
1670,321865.7005535234
1671,262804.790000621
1672,375804.2958298203
1673,290424.80162901885
1674,249455.3972859747
1675,196197.17853386758
1676,195640.5271763523
1677,206210.73906779505
1678,377635.1598432082
1679,361223.1748453718
1680,305577.3257913034
1681,237416.27553292722
1682,305171.1892038831
1683,195790.81725941965
1684,184487.839845019
1685,182236.41052864393
1686,184149.8038834034
1687,176436.29750182576
1688,196470.55956199972
1689,194568.1399331206
1690,190880.30068007228
1691,183298.70057123696
1692,241512.41130577718
1693,173352.1592467852
1694,182017.65046002454
1695,171580.3331415174
1696,259377.78942645984
1697,167512.66349975136
1698,315231.3526348156
1699,314301.67081645865
1700,241393.5555890905
1701,260040.9886428413
1702,251348.9611892481
1703,257955.28281384753
1704,279917.71778029023
1705,232396.54866482617
1706,366030.2778575623
1707,208066.02689539382
1708,202495.1652319372
1709,257631.84764483577
1710,224605.42100277884
1711,248657.33178301042
1712,261997.23309890748
1713,261749.23704358714
1714,217600.15320419602
1715,197732.74324043342
1716,179986.43598556356
1717,165330.25958062703
1718,134750.0291412023
1719,205034.17929208436
1720,239846.68161364394
1721,167505.9161414875
1722,129403.22216852524
1723,156880.01475195715
1724,210604.54341766302
1725,227382.36853535255
1726,187870.37488640274
1727,179217.05852642772
1728,189098.86941380685
1729,161900.77553746523
1730,147764.12992735254
1731,126573.5969432266
1732,129726.59762581674
1733,125988.26799034436
1734,131570.34885385548
1735,132127.49592861632
1736,123552.25840605311
1737,270823.43836657616
1738,208457.64234020002
1739,247031.12422455088
1740,226724.59861052773
1741,186106.04822131156
1742,169667.91274626987
1743,172352.3369048333
1744,263414.2628172999
1745,205760.87911197532
1746,193965.0435003947
1747,200041.29234930972
1748,207269.47455356614
1749,162142.03432478933
1750,140470.48343948982
1751,212937.32097278076
1752,123994.18977333861
1753,153595.84512514496
1754,193820.7238463494
1755,168039.6999149056
1756,125793.97486019383
1757,122070.29952214332
1758,148916.9141302412
1759,162109.0465927903
1760,162992.4132070263
1761,150376.66284534865
1762,173190.17037322378
1763,166029.7457586436
1764,122599.34807002259
1765,169729.60135461242
1766,174290.13402276157
1767,199419.96898456
1768,141571.76474726916
1769,162254.3872217989
1770,139310.75848657358
1771,135603.00468745417
1772,140929.73914383998
1773,140287.13676935592
1774,152929.61048985558
1775,133976.50423784222
1776,121115.3340632461
1777,114715.62415249887
1778,131081.21035716985
1779,125093.05716907066
1780,164240.08507471823
1781,132514.3343869377
1782,106393.75000785306
1783,136181.55527989435
1784,108957.67539041457
1785,119256.02395350089
1786,155310.9727369238
1787,160693.07346462464
1788,85174.26305399723
1789,104406.92675221204
1790,101679.56804734314
1791,170570.46002466505
1792,146138.30432775998
1793,145947.8895464026
1794,133664.42380877124
1795,133248.13214676362
1796,129482.55460224967
1797,120597.1267470199
1798,128862.63323066462
1799,110614.9814268604
1800,131380.91875282573
1801,131918.5094264071
1802,134830.3771989705
1803,155521.4927118426
1804,141643.66592475813
1805,137584.3211230199
1806,119439.19795243046
1807,132375.98206833834
1808,123511.99704880395
1809,123299.48816661359
1810,138952.6702055859
1811,118906.23380301191
1812,108892.45879230533
1813,120537.99888623394
1814,103962.9487217109
1815,80056.91685928768
1816,105657.06262238837
1817,135047.4264826939
1818,143301.8330584135
1819,118791.68849578852
1820,88702.72320338509
1821,120021.57803055613
1822,143765.10977889367
1823,83008.30000091097
1824,133593.6327515633
1825,134212.6946090054
1826,110950.94930222051
1827,110180.5636333347
1828,132670.71296995002
1829,117743.23499693048
1830,136542.22831218923
1831,143986.37624114242
1832,121270.58763655344
1833,141441.62411012134
1834,123846.94411186162
1835,137026.46786228457
1836,127884.03167603006
1837,100298.72307268358
1838,124557.06359441113
1839,98736.31126964741
1840,139593.47623516744
1841,136657.12911975643
1842,102360.51245876898
1843,143829.64907469027
1844,137538.75529021278
1845,145508.24446150372
1846,152903.6528192124
1847,158261.75156045426
1848,78277.97072137093
1849,122340.52966249548
1850,127465.96620775347
1851,150665.98483137036
1852,131123.85582862367
1853,139300.90023755288
1854,165242.38229833194
1855,154904.40581050818
1856,216553.29935748028
1857,157216.23225508284
1858,138261.6968436854
1859,127782.25077231287
1860,151534.38860622194
1861,127201.90280925673
1862,243648.12461144524
1863,238600.060191194
1864,238663.8106407968
1865,298410.37126402033
1866,310415.85142360587
1867,230244.07231401993
1868,287178.7338013
1869,200291.90297444994
1870,217041.86570747435
1871,248403.8275270339
1872,184111.8400380621
1873,221472.389843488
1874,138592.67281398232
1875,197281.06532513787
1876,191579.13784656185
1877,210240.7628594319
1878,215785.26005468896
1879,130949.01623435273
1880,134381.29031839536
1881,243120.70713733416
1882,248608.60331144943
1883,197984.7458644016
1884,207707.09707090087
1885,239221.95021686362
1886,281864.19088247407
1887,205819.99752770757
1888,264745.34715005255
1889,179686.88500234386
1890,133263.4881622058
1891,136576.84588124292
1892,115893.7183989473
1893,136306.17155423027
1894,135890.45081309593
1895,148519.64424365349
1896,123308.95894941012
1897,125357.7808129834
1898,114666.95295141138
1899,140147.139722795
1900,125625.4519522233
1901,150221.91446408126
1902,140248.59095971365
1903,182989.3391297173
1904,138485.08411637993
1905,179725.92533143726
1906,152345.34833783077
1907,183737.5429577985
1908,118679.194557612
1909,137393.04527596664
1910,129829.740610606
1911,182821.90399178487
1912,246385.1016688589
1913,153162.74732508927
1914,86207.66697041347
1915,287518.1915094655
